subject,difficulty,condition,size,arousal,t_s
3,0,1,large,91.46687930363099,19.00390625
3,0,1,large,98.69204762315638,21.04296875
3,0,1,large,93.60628997063786,23.0546875
3,0,1,large,67.98327168448269,25.0703125
3,0,1,large,74.46881167844435,27.0703125
3,0,1,large,87.45073122392563,29.07421875
3,0,1,medium,75.9830612261628,31.109375
3,0,1,medium,96.44542150124246,33.125
3,0,1,medium,99.7560936947426,35.13671875
3,0,1,medium,99.0117527641758,37.13671875
3,0,1,medium,92.32848260449032,39.1640625
3,0,1,medium,98.61895619655095,41.1640625
3,0,1,medium,99.90103118096249,43.203125
3,0,1,medium,99.8319484459351,45.203125
3,0,1,medium,99.9784777608848,47.21484375
3,0,1,medium,99.99246034067707,49.29296875
3,0,1,medium,99.93727569770176,51.3203125
3,0,1,medium,99.56930444649036,53.38671875
3,0,1,medium,99.95480483439788,55.3984375
3,0,1,medium,99.99698910736869,57.4296875
3,0,1,medium,99.99979304098572,59.4375
3,0,1,small,99.99998597907944,61.45703125
3,0,1,small,99.99631313376156,63.48046875
3,0,1,small,99.8515044038569,65.4921875
3,0,1,small,99.07405990068476,67.51953125
3,0,1,small,99.78766562288482,69.51953125
3,0,1,small,99.98547312580955,71.53125
3,0,1,small,99.99899587677919,73.53515625
3,0,1,small,99.9898383547877,75.53515625
3,1,3,large,49.382893110541964,2.9921875
3,1,3,large,58.118391077385716,4.9921875
3,1,3,large,50.098320169281095,6.9921875
3,1,3,large,66.67344240516776,9.0
3,1,3,large,91.65795780053148,10.9921875
3,1,3,large,95.98670440476039,12.9921875
3,1,3,large,96.13458931305937,14.9921875
3,1,3,large,96.5881292403136,16.9921875
3,1,3,large,95.15079388733767,18.9921875
3,1,3,large,65.08896473229099,20.9921875
3,1,3,large,69.84187265292167,22.9921875
3,1,3,large,94.23343681985716,25.00390625
3,1,3,large,91.4135801995928,27.00390625
3,1,3,large,92.56413080622661,29.0
3,1,3,medium,96.75430005059587,31.015625
3,1,3,medium,80.68201789565674,33.015625
3,1,3,medium,76.10559702543449,35.02734375
3,1,3,medium,95.40487128738917,37.02734375
3,1,3,medium,99.40892825001532,39.02734375
3,1,3,medium,97.43519949838979,41.02734375
3,1,3,medium,99.5925338832759,43.0390625
3,1,3,medium,99.90274598607019,45.0390625
3,1,3,medium,99.98605363897084,47.0390625
3,1,3,medium,96.96764848054211,49.0546875
3,1,3,medium,99.11198719788389,51.0546875
3,0,2,large,45.177737501060264,2.9921875
3,0,2,large,49.47371898628805,4.9921875
3,0,2,large,44.35614013727136,6.9921875
3,0,2,large,52.27464735538418,9.00390625
3,0,2,large,53.044746972758006,11.00390625
3,0,2,large,55.66292173785018,13.01171875
3,0,2,large,55.6663987278135,15.00390625
3,0,2,large,63.11797978371819,17.00390625
3,0,2,large,94.94755805384148,19.01953125
3,0,2,large,99.10160857566834,21.05859375
3,0,2,large,96.96747533013647,23.0703125
3,0,2,large,96.39275382581863,25.17578125
3,0,2,large,98.97051458843936,27.19140625
3,0,2,large,99.60378756514984,29.1953125
3,0,2,medium,94.72003148288408,31.21484375
3,0,2,medium,95.34065394805071,33.23046875
3,0,2,medium,99.6930145433957,35.30859375
3,1,1,large,29.18884352599779,2.9921875
3,1,1,large,51.31393963348916,5.00390625
3,1,1,large,91.98334529556399,7.00390625
3,1,1,large,99.38028765486905,9.00390625
3,1,1,large,97.60721251309576,11.00390625
3,1,1,large,88.52724869372469,13.00390625
3,1,1,large,72.80029142091688,15.00390625
3,1,1,large,95.3200795547748,17.015625
3,1,1,large,95.77278445160104,19.03125
3,1,1,large,94.04400201282468,21.04296875
3,1,1,large,99.54403883099923,23.0703125
3,1,1,large,99.9220184131085,25.0703125
3,1,1,large,98.91731208779059,27.08203125
3,1,1,large,99.73708586642988,29.08203125
3,0,3,large,27.274060482280397,2.9921875
3,0,3,large,30.518423459702543,4.9921875
3,0,3,large,30.591175940205726,6.9921875
3,0,3,large,29.918672531460498,8.9921875
3,0,3,large,27.482733881251278,11.0
3,0,3,large,27.602250739763168,12.98046875
3,0,3,large,33.84120333356367,14.9921875
3,0,3,large,48.16154179588895,16.9921875
3,0,3,large,89.13133907497362,19.00390625
3,0,3,large,97.52633511796661,21.03125
3,0,3,large,95.81724698425202,23.04296875
3,0,3,large,79.64198864756412,25.0546875
3,0,3,large,85.85752909572572,27.0546875
3,0,3,large,96.72854590627571,29.0703125
3,0,3,medium,96.78398112279615,31.08203125
3,0,3,medium,97.3817627604885,33.09375
3,0,3,medium,99.8125857853028,35.12109375
3,0,3,medium,97.93076022873888,37.13671875
3,0,3,medium,89.71529187034332,39.1484375
3,0,3,medium,98.29552608839182,41.1640625
3,0,3,medium,99.88343616777811,43.17578125
3,0,3,medium,99.20553219278052,45.17578125
3,0,3,medium,97.24317288281028,47.203125
3,0,3,medium,99.77795473246391,49.28125
3,0,3,medium,99.97492759389652,51.296875
3,1,2,large,82.30855365882265,2.9921875
3,1,2,large,94.71513455945735,4.9921875
3,1,2,large,99.22557833243619,7.0703125
3,1,2,large,99.95007572643505,9.140625
3,1,2,large,99.99325019070785,11.16796875
3,1,2,large,99.25962860406533,13.1640625
3,1,2,large,95.62265303328661,15.1640625
3,1,2,large,98.07151978803023,17.1640625
3,1,2,large,99.85203244669216,19.1640625
3,1,2,large,99.5842517546412,21.17578125
3,1,2,large,99.7279093903003,23.17578125
3,1,2,large,99.9810942053927,25.17578125
3,1,2,large,99.78478849937278,27.1875
3,1,2,large,99.78764639709371,29.1875
3,1,2,medium,99.98517861713583,31.1875
3,1,2,medium,99.96514991298352,33.203125
3,1,2,medium,99.47623846296469,35.21484375
3,1,2,medium,99.59693872050696,37.296875
3,1,2,medium,99.97234198310267,39.30859375
3,1,2,medium,99.99814591721426,41.3359375
3,0,1,large,74.06607519332584,2.9921875
3,0,1,large,88.9223180310303,4.9921875
3,0,1,large,96.05068088156818,6.9921875
