subject,condition,t,tb,arousal,above,crash3,crash5
0,1,27,5,2.8303097726341306,0.0,0.0,0.0
0,1,28,5,1.689911390303442,0.0,0.0,0.0
0,1,29,5,0.9635564543091345,0.0,0.0,0.0
0,1,30,6,0.5863391969300797,0.0,0.0,0.0
0,1,31,6,0.6158695480448648,0.0,0.0,0.0
0,1,32,6,3.0219181372514496,0.0,0.0,0.0
0,1,33,6,6.495581327412671,0.0,0.0,0.0
0,1,34,6,9.65494431644022,0.0,0.0,0.0
0,1,35,7,24.606675130548112,0.0,0.0,0.0
0,1,36,7,36.85405726375249,0.0,0.0,0.0
0,1,37,7,37.7860914578291,0.0,0.0,0.0
0,1,38,7,32.25311088822781,0.0,0.0,0.0
0,1,39,7,21.836527369764344,0.0,0.0,0.0
0,1,40,8,17.55560904370334,0.0,0.0,0.0
0,1,41,8,34.19813811821278,0.0,0.0,0.0
0,1,42,8,52.905505521851026,0.0,0.0,0.0
0,1,43,8,55.01139663244486,0.0,0.0,0.0
0,1,44,8,42.39764574983051,0.0,0.0,0.0
0,1,45,9,28.185335730186026,0.0,0.0,0.0
0,1,46,9,15.836334421683835,0.0,0.0,0.0
0,1,47,9,8.310280961929212,0.0,0.0,0.0
0,1,48,9,5.568916689893888,0.0,0.0,0.0
0,1,49,9,8.255995150743914,0.0,0.0,0.0
0,1,50,10,10.656998169382385,0.0,0.0,0.0
0,1,51,10,15.866951519517837,0.0,0.0,0.0
0,1,52,10,15.096402114627676,0.0,0.0,0.0
0,1,53,10,8.470807662631193,0.0,0.0,0.0
0,1,54,10,4.465372546132038,0.0,0.0,0.0
0,1,55,11,2.3819011764090083,0.0,0.0,0.0
0,1,56,11,1.3526175889503427,0.0,0.0,0.0
0,1,57,11,0.8858402096590687,0.0,0.0,0.0
0,1,58,11,1.1677306084617176,0.0,0.0,0.0
0,1,59,11,3.588337858197478,0.0,0.0,0.0
0,1,60,11,15.701774128654652,0.0,0.0,0.0
0,1,61,11,42.323798081312226,0.0,0.0,0.0
0,1,62,11,44.01140804988633,0.0,0.0,1.0
0,1,63,11,39.622736026844485,0.0,0.0,1.0
0,1,64,11,34.72649744468254,0.0,1.0,1.0
0,1,65,11,28.45770798242942,0.0,1.0,1.0
0,1,66,11,25.513128626976098,0.0,1.0,1.0
0,3,0,0,0.0,0.0,0.0,0.0
0,3,1,0,0.027876816834656155,0.0,0.0,0.0
0,3,2,0,0.03980012233526932,0.0,0.0,0.0
0,3,3,0,0.029586427952740406,0.0,0.0,0.0
0,3,4,0,0.015940586118474584,0.0,0.0,0.0
0,3,5,1,0.13174328980078484,0.0,0.0,0.0
0,3,6,1,0.7576315956241075,0.0,0.0,0.0
0,3,7,1,1.2210077527883445,0.0,0.0,0.0
0,3,8,1,1.0382303815461356,0.0,0.0,0.0
0,3,9,1,0.6592811239919596,0.0,0.0,0.0
0,3,10,2,0.35668941274646837,0.0,0.0,0.0
0,3,11,2,0.1831553170886911,0.0,0.0,0.0
0,3,12,2,0.09983304551233699,0.0,0.0,0.0
0,3,13,2,0.12662178506262142,0.0,0.0,0.0
0,3,14,2,0.430945495738911,0.0,0.0,0.0
0,3,15,3,0.58881268060002,0.0,0.0,0.0
0,3,16,3,0.4754795844223946,0.0,0.0,0.0
0,3,17,3,0.27127379214779057,0.0,0.0,0.0
0,3,18,3,0.18370590360051392,0.0,0.0,0.0
0,3,19,3,0.1285405891828177,0.0,0.0,0.0
0,3,20,4,0.06844409038697474,0.0,0.0,0.0
0,3,21,4,0.03532450600140516,0.0,0.0,0.0
0,3,22,4,0.10002991977613707,0.0,0.0,0.0
0,3,23,4,2.548763156989122,0.0,0.0,0.0
0,3,24,4,6.801788808099154,0.0,0.0,0.0
0,3,25,5,10.005080555192666,0.0,0.0,0.0
0,3,26,5,10.265223224548844,0.0,0.0,0.0
0,3,27,5,7.950490971909687,0.0,0.0,0.0
0,3,28,5,6.600395070522751,0.0,0.0,0.0
0,3,29,5,6.325863279201766,0.0,0.0,0.0
0,3,30,6,5.4006061556163445,0.0,0.0,0.0
0,3,31,6,3.4719779288455213,0.0,0.0,0.0
0,3,32,6,1.9574387017579646,0.0,0.0,0.0
0,3,33,6,1.2172704495862847,0.0,0.0,0.0
0,3,34,6,1.2209750866219071,0.0,0.0,0.0
0,3,35,7,9.079962396474954,0.0,0.0,0.0
0,3,36,7,44.41643465589056,0.0,0.0,0.0
0,3,37,7,60.81897506089179,0.0,0.0,0.0
0,3,38,7,52.11269684781587,0.0,0.0,0.0
0,3,39,7,40.392084423890665,0.0,0.0,0.0
0,3,40,8,26.45168937860545,0.0,0.0,0.0
0,3,41,8,15.028159269494822,0.0,0.0,0.0
0,3,42,8,8.699863108248714,0.0,0.0,0.0
0,3,43,8,4.869383766092746,0.0,0.0,0.0
0,3,44,8,2.57346505933768,0.0,0.0,0.0
0,3,45,9,1.4949910634335488,0.0,0.0,0.0
0,3,46,9,1.8731166450191203,0.0,0.0,0.0
0,3,47,9,5.23905865808894,0.0,0.0,0.0
0,3,48,9,18.7829547462782,0.0,0.0,0.0
0,3,49,9,39.86070676099098,0.0,0.0,0.0
0,3,50,10,41.7552451860806,0.0,0.0,0.0
0,3,51,10,31.454118487091442,0.0,0.0,0.0
0,3,52,10,23.668455752939167,0.0,0.0,0.0
0,3,53,10,31.187745805682674,0.0,0.0,0.0
0,3,54,10,43.531723358028174,0.0,0.0,0.0
0,3,55,11,50.40326531948348,0.0,0.0,0.0
0,3,56,11,44.764192356683694,0.0,0.0,0.0
0,3,57,11,35.68868183540682,0.0,0.0,0.0
0,3,58,11,29.745772278436494,0.0,0.0,0.0
0,3,59,11,31.863187207049208,0.0,0.0,0.0
0,3,60,11,47.63586673227,0.0,0.0,0.0
0,3,61,11,66.55375594106039,0.0,0.0,0.0
0,3,62,11,84.85625194864222,0.0,0.0,0.0
0,3,63,11,93.99130617024953,0.0,0.0,0.0
0,3,64,11,96.49062669089926,0.0,0.0,0.0
0,3,65,11,97.72832069886373,0.0,0.0,0.0
0,3,66,11,98.04907264633982,0.0,0.0,0.0
0,3,67,11,97.96845977413875,0.0,0.0,0.0
0,3,68,11,98.75660686863199,0.0,0.0,1.0
0,3,69,11,98.72122846089967,0.0,0.0,1.0
0,3,70,11,98.51559490966353,0.0,1.0,1.0
0,3,71,11,98.97493208894852,0.0,1.0,1.0
0,3,72,11,99.24123404626985,0.0,1.0,1.0
0,3,0,0,0.0,0.0,0.0,0.0
0,3,1,0,10.989971170387001,1.0,0.0,0.0
0,3,2,0,14.217483948040508,1.0,0.0,0.0
0,3,3,0,10.047636008201621,1.0,0.0,0.0
0,3,4,0,7.970357242482729,0.0,0.0,0.0
0,3,5,1,16.028854262182165,1.0,0.0,0.0
0,3,6,1,26.694559847951425,1.0,0.0,0.0
0,3,7,1,29.924975205160393,1.0,0.0,0.0
0,3,8,1,32.64818857125658,1.0,0.0,0.0
0,3,9,1,27.88344686843793,1.0,0.0,0.0
0,3,10,2,17.72607945715668,1.0,0.0,0.0
0,3,11,2,9.972163760862475,0.0,0.0,0.0
0,3,12,2,5.220494130144676,0.0,0.0,0.0
0,3,13,2,2.709421372604761,0.0,0.0,0.0
0,3,14,2,1.6860406044951932,0.0,0.0,0.0
0,3,15,3,2.1697299518347726,0.0,0.0,0.0
0,3,16,3,5.29969410844539,0.0,0.0,0.0
0,3,17,3,7.0375530042535495,0.0,0.0,0.0
0,3,18,3,6.737132731664703,0.0,0.0,0.0
0,3,19,3,5.359934051431936,0.0,0.0,0.0
0,3,20,4,3.2219042623124716,0.0,0.0,0.0
0,3,21,4,1.6948137657604785,0.0,0.0,0.0
0,3,22,4,0.8706580453677272,0.0,0.0,0.0
0,3,23,4,0.44701074531524687,0.0,0.0,0.0
0,3,24,4,0.22956326661394144,0.0,0.0,0.0
0,3,25,5,0.42339556867185446,0.0,0.0,0.0
0,3,26,5,5.734390665674763,0.0,0.0,0.0
0,3,27,5,14.25502641901516,0.0,0.0,0.0
0,3,28,5,11.601367539317199,0.0,0.0,0.0
0,3,29,5,6.980854251284539,0.0,0.0,0.0
0,3,30,6,3.7114508745215646,0.0,0.0,0.0
0,3,31,6,1.907132473553469,0.0,0.0,0.0
0,3,32,6,0.9791918504116146,0.0,0.0,0.0
0,3,33,6,0.505175454516753,0.0,0.0,0.0
0,3,34,6,0.26697297436466333,0.0,0.0,0.0
0,3,35,7,0.32176929091481854,0.0,0.0,0.0
0,3,36,7,0.8365496949291559,0.0,0.0,0.0
0,3,37,7,1.6381217838041358,0.0,0.0,0.0
0,3,38,7,5.757201226125372,0.0,0.0,0.0
0,3,39,7,18.153620225681248,0.0,0.0,0.0
0,3,40,8,28.013393892367052,0.0,0.0,0.0
0,3,41,8,24.796575238662964,0.0,0.0,0.0
0,3,42,8,19.814652593373342,0.0,0.0,0.0
0,3,43,8,16.53875774924704,0.0,0.0,0.0
0,3,44,8,11.311994547871413,0.0,0.0,0.0
0,3,45,9,8.134566709653033,0.0,0.0,0.0
0,3,46,9,12.680444259543343,0.0,0.0,0.0
0,3,47,9,14.937362374898377,0.0,0.0,0.0
0,3,48,9,17.958777292555745,0.0,0.0,0.0
0,3,49,9,32.60983535728205,0.0,0.0,0.0
0,3,50,10,49.76717914338336,0.0,0.0,0.0
0,3,51,10,66.89086472195677,0.0,0.0,0.0
0,3,52,10,71.5701815138723,0.0,0.0,0.0
0,3,53,10,56.5232500615305,0.0,0.0,0.0
0,3,54,10,36.71054968738264,0.0,0.0,0.0
0,3,55,11,23.894313519914643,0.0,0.0,0.0
0,3,56,11,14.592980834933455,0.0,0.0,0.0
0,3,57,11,8.45286424425841,0.0,0.0,0.0
0,3,58,11,4.943932038946443,0.0,0.0,0.0
0,3,59,11,3.006193781671299,0.0,0.0,0.0
0,3,60,11,2.2382848012704013,0.0,0.0,0.0
0,3,61,11,2.4301747230269033,0.0,0.0,0.0
0,3,62,11,2.89910477448677,0.0,0.0,0.0
0,3,63,11,2.5706449161371863,0.0,0.0,0.0
0,3,64,11,1.5616907317710436,0.0,0.0,0.0
0,3,65,11,0.8753009362265283,0.0,0.0,0.0
0,3,66,11,0.48734380883150474,0.0,0.0,1.0
0,3,67,11,0.34781238644454404,0.0,0.0,1.0
0,3,68,11,0.4056996401799751,0.0,1.0,1.0
0,3,69,11,0.9156661175043714,0.0,1.0,1.0
0,3,70,11,4.2362165007502295,0.0,1.0,1.0
0,2,0,0,0.0,0.0,0.0,0.0
0,2,1,0,24.925057122724837,1.0,0.0,0.0
0,2,2,0,53.61416820895887,1.0,0.0,0.0
0,2,3,0,48.38968281754522,1.0,0.0,0.0
0,2,4,0,28.16976905694359,1.0,0.0,0.0
0,2,5,1,15.34659842252384,1.0,0.0,0.0
0,2,6,1,11.028570783242923,1.0,0.0,0.0
0,2,7,1,15.457301480202002,1.0,0.0,0.0
0,2,8,1,21.20945114151553,1.0,0.0,0.0
0,2,9,1,19.615227502115626,1.0,0.0,0.0
0,2,10,2,11.731624454876519,0.0,0.0,0.0
0,2,11,2,6.0974571209905974,0.0,0.0,0.0
0,2,12,2,3.131132992212391,0.0,0.0,0.0
0,2,13,2,1.6386169909891408,0.0,0.0,0.0
0,2,14,2,1.1613247451474307,0.0,0.0,0.0
0,2,15,3,3.1814886158872566,0.0,0.0,0.0
0,2,16,3,6.9392140651513685,0.0,0.0,0.0
0,2,17,3,8.198509498950449,0.0,0.0,0.0
0,2,18,3,9.785203174756447,0.0,0.0,0.0
0,2,19,3,12.55470736015841,0.0,0.0,0.0
0,2,20,4,13.991000313801976,0.0,0.0,0.0
0,2,21,4,11.259666951564547,0.0,0.0,0.0
0,2,22,4,6.972216825392722,0.0,0.0,0.0
0,2,23,4,4.684272486637175,0.0,0.0,0.0
0,2,24,4,4.483265741877494,0.0,0.0,0.0
0,2,25,5,5.355851817916692,0.0,0.0,0.0
0,2,26,5,4.484770862621651,0.0,0.0,0.0
0,2,27,5,2.584657670099946,0.0,0.0,0.0
0,2,28,5,1.4287923750180724,0.0,0.0,0.0
0,2,29,5,0.8946172858725261,0.0,0.0,0.0
0,2,30,6,0.54960956650655,0.0,0.0,0.0
0,2,31,6,0.29820340911709026,0.0,0.0,0.0
0,2,32,6,0.15318621162021512,0.0,0.0,0.0
0,2,33,6,0.07864842344556791,0.0,0.0,0.0
0,2,34,6,0.0403794469818789,0.0,0.0,0.0
0,2,35,7,0.03233495706353022,0.0,0.0,0.0
0,2,36,7,0.11376116078332896,0.0,0.0,0.0
0,2,37,7,0.9032155473936145,0.0,0.0,0.0
0,2,38,7,2.687322147357133,0.0,0.0,0.0
0,2,39,7,2.1740450484075584,0.0,0.0,0.0
0,2,40,8,1.3792139880492074,0.0,0.0,0.0
0,2,41,8,0.9681906210407094,0.0,0.0,0.0
0,2,42,8,0.8354282059159268,0.0,0.0,0.0
0,2,43,8,1.9876182200454786,0.0,0.0,0.0
0,2,44,8,8.037837641933681,0.0,0.0,0.0
0,2,45,9,22.28755742817721,0.0,0.0,0.0
0,2,46,9,36.772498987906715,0.0,0.0,0.0
0,2,47,9,47.21994255031777,0.0,0.0,0.0
0,2,48,9,67.28616612068772,0.0,0.0,0.0
0,2,49,9,85.22472879043397,0.0,0.0,0.0
0,2,50,10,92.50188088693585,0.0,0.0,0.0
0,2,51,10,93.09346150508414,0.0,0.0,0.0
0,2,52,10,88.85266434017254,0.0,0.0,0.0
0,2,53,10,83.99413035991486,0.0,0.0,0.0
0,2,54,10,77.23620951897033,0.0,0.0,0.0
0,2,55,11,64.19848535092638,0.0,0.0,0.0
0,2,56,11,57.70350100860118,0.0,0.0,0.0
0,2,57,11,67.58156157635399,0.0,0.0,0.0
0,2,58,11,78.89825369977243,0.0,0.0,0.0
0,2,59,11,85.10662739106517,0.0,0.0,1.0
0,2,60,11,88.93561256639191,0.0,0.0,1.0
0,2,61,11,89.79258878578116,0.0,1.0,1.0
0,2,62,11,80.57844973364936,0.0,1.0,1.0
0,2,63,11,68.86132151621968,0.0,1.0,1.0
1,2,0,0,0.0,0.0,0.0,0.0
1,2,1,0,23.44113519756143,1.0,0.0,0.0
1,2,2,0,30.549106905198187,1.0,0.0,0.0
1,2,3,0,21.508334655924763,1.0,0.0,0.0
1,2,4,0,15.070394624889268,1.0,0.0,0.0
1,2,5,1,12.502104248592008,1.0,0.0,0.0
1,2,6,1,14.497037760518056,1.0,0.0,0.0
1,2,7,1,22.86027845256364,1.0,0.0,0.0
1,2,8,1,31.13080231835717,1.0,0.0,0.0
1,2,9,1,31.322257617899137,1.0,0.0,0.0
1,2,10,2,27.924327570117512,1.0,0.0,0.0
1,2,11,2,20.80177174569431,1.0,0.0,0.0
1,2,12,2,12.174108004964394,0.0,0.0,0.0
1,2,13,2,6.879945550869937,0.0,0.0,0.0
1,2,14,2,4.1686975777101125,0.0,0.0,0.0
1,2,15,3,3.559672691410965,0.0,0.0,0.0
1,2,16,3,3.318447493516558,0.0,0.0,0.0
1,2,17,3,2.953540189466821,0.0,0.0,0.0
1,2,18,3,8.913419462222521,0.0,0.0,0.0
1,2,19,3,33.48583658325418,1.0,0.0,0.0
1,2,20,4,67.67395096121449,1.0,0.0,0.0
1,2,21,4,85.92750142063319,1.0,0.0,0.0
1,2,22,4,90.276501442436,1.0,0.0,0.0
1,2,23,4,78.68477228553641,1.0,0.0,0.0
1,2,24,4,51.552916401145666,1.0,0.0,0.0
1,2,25,5,29.248532172536965,1.0,0.0,0.0
1,2,26,5,18.258375950114797,0.0,0.0,0.0
1,2,27,5,12.480722970228468,0.0,0.0,0.0
1,2,28,5,10.21379317820033,0.0,0.0,1.0
1,2,29,5,13.285380736794634,0.0,0.0,1.0
1,2,30,6,28.085825744773274,0.0,1.0,1.0
1,2,31,6,39.726888486784375,0.0,1.0,1.0
1,2,32,6,39.79724260537283,0.0,1.0,1.0
1,2,0,0,0.0,0.0,0.0,0.0
1,2,1,0,0.18687740320708024,0.0,0.0,0.0
1,2,2,0,0.23463741983220182,0.0,0.0,0.0
1,2,3,0,0.28052391508993196,0.0,0.0,0.0
1,2,4,0,0.19303906282729066,0.0,0.0,0.0
1,2,5,1,0.10029432176614822,0.0,0.0,0.0
1,2,6,1,0.051492821736503686,0.0,0.0,0.0
1,2,7,1,0.026437296186814594,0.0,0.0,0.0
1,2,8,1,0.04698457196011227,0.0,0.0,0.0
1,2,9,1,0.31590162617984485,0.0,0.0,0.0
1,2,10,2,0.23519691634455414,0.0,0.0,0.0
1,2,11,2,0.1318575936628459,0.0,0.0,0.0
1,2,12,2,0.06824559199310967,0.0,0.0,0.0
1,2,13,2,0.1281685047868117,0.0,0.0,0.0
1,2,14,2,0.35599010086238636,0.0,0.0,0.0
1,2,15,3,1.0284494792950662,0.0,0.0,0.0
1,2,16,3,3.1028392746385807,0.0,0.0,0.0
1,2,17,3,4.78394464098619,0.0,0.0,0.0
1,2,18,3,4.57103387510206,0.0,0.0,0.0
1,2,19,3,7.732282045918846,0.0,0.0,0.0
1,2,20,4,13.193429103813063,0.0,0.0,0.0
1,2,21,4,11.154500542826431,0.0,0.0,0.0
1,2,22,4,7.043679334577536,0.0,0.0,0.0
1,2,23,4,3.821436651055115,0.0,0.0,0.0
1,2,24,4,2.806485534912558,0.0,0.0,0.0
1,2,25,5,4.200641039466303,0.0,0.0,0.0
1,2,26,5,4.779661007233667,0.0,0.0,0.0
1,2,27,5,5.240177894191309,0.0,0.0,0.0
1,2,28,5,10.711552101297215,0.0,0.0,0.0
1,2,29,5,23.953694902083072,0.0,0.0,0.0
1,2,30,6,24.320827087128134,0.0,0.0,0.0
1,2,31,6,23.388316364956538,0.0,0.0,0.0
1,2,32,6,27.478848135300783,0.0,0.0,0.0
1,2,33,6,37.479684706753545,0.0,0.0,0.0
1,2,34,6,46.696412910801,0.0,0.0,0.0
1,2,35,7,64.26123401328051,1.0,0.0,0.0
1,2,36,7,74.14466025215383,1.0,0.0,0.0
1,2,37,7,69.48952839097745,1.0,0.0,0.0
1,2,38,7,73.18962916151372,1.0,0.0,0.0
1,2,39,7,71.51802712011168,0.0,0.0,0.0
1,2,40,8,53.556138639414954,0.0,0.0,0.0
1,2,41,8,35.59220662379104,0.0,0.0,0.0
1,2,42,8,25.20485478047247,0.0,0.0,0.0
1,2,43,8,24.485374806877488,0.0,0.0,0.0
1,2,44,8,26.26138134873682,0.0,0.0,0.0
1,2,45,9,25.78773692463519,0.0,0.0,0.0
1,2,46,9,30.472266521195657,0.0,0.0,0.0
1,2,47,9,30.8318536274178,0.0,0.0,0.0
1,2,48,9,30.153230922361367,0.0,0.0,0.0
1,2,49,9,32.910942967987914,0.0,0.0,0.0
1,2,50,10,42.31980698061928,0.0,0.0,0.0
1,2,51,10,49.257406325865205,0.0,0.0,0.0
1,2,52,10,49.79556342773624,0.0,0.0,0.0
1,2,53,10,65.83639401674117,0.0,0.0,0.0
1,2,54,10,85.64797267058222,0.0,0.0,0.0
1,2,55,11,93.50129143687337,0.0,0.0,0.0
1,2,56,11,95.85546048419258,0.0,0.0,1.0
1,2,57,11,95.94142847544848,0.0,0.0,1.0
1,2,58,11,95.37893010328264,0.0,1.0,1.0
1,2,59,11,93.91632492905123,0.0,1.0,1.0
1,2,60,11,90.34796006818826,0.0,1.0,1.0
1,1,0,0,0.0,0.0,0.0,0.0
1,1,1,0,0.0,0.0,0.0,0.0
1,1,2,0,0.0003219973838757418,0.0,0.0,0.0
1,1,3,0,0.5365703818171301,0.0,0.0,0.0
1,1,4,0,3.8511894219761498,0.0,0.0,0.0
1,1,5,1,10.810820659772176,1.0,0.0,0.0
1,1,6,1,36.49435965388283,1.0,0.0,0.0
1,1,7,1,61.77891241049025,1.0,0.0,0.0
1,1,8,1,56.637713547926495,1.0,0.0,0.0
1,1,9,1,34.41385824126455,1.0,0.0,0.0
1,1,10,2,19.830967170628462,1.0,0.0,0.0
1,1,11,2,13.325073705127634,0.0,0.0,0.0
1,1,12,2,9.176408851470432,0.0,0.0,0.0
1,1,13,2,7.1319682970170195,0.0,0.0,0.0
1,1,14,2,5.750992925584596,0.0,0.0,0.0
1,1,15,3,6.406189155032548,0.0,0.0,0.0
1,1,16,3,9.195895645195172,0.0,0.0,0.0
1,1,17,3,16.972893757029404,0.0,0.0,0.0
1,1,18,3,33.20788880161962,1.0,0.0,0.0
1,1,19,3,37.06636867631374,1.0,0.0,0.0
1,1,20,4,31.520237359159974,1.0,0.0,0.0
1,1,21,4,31.07238955999688,1.0,0.0,0.0
1,1,22,4,33.15533583971176,1.0,0.0,0.0
1,1,23,4,29.29268216121158,1.0,0.0,0.0
1,1,24,4,20.47452472074022,0.0,0.0,0.0
1,1,25,5,15.992547949097084,0.0,0.0,0.0
1,1,26,5,18.777224712393192,0.0,0.0,0.0
1,1,27,5,25.675706881054897,0.0,0.0,0.0
1,1,28,5,31.79650046604585,0.0,0.0,0.0
1,1,29,5,40.18092623265382,1.0,0.0,0.0
1,1,30,6,65.10200606351323,1.0,0.0,0.0
1,1,31,6,72.0347269093249,1.0,0.0,0.0
1,1,32,6,60.566283757047515,1.0,0.0,0.0
1,1,33,6,52.26946008541884,1.0,0.0,0.0
1,1,34,6,43.129556790729154,0.0,0.0,0.0
1,1,35,7,33.19585899037453,0.0,0.0,0.0
1,1,36,7,28.773028514389036,0.0,0.0,0.0
1,1,37,7,25.04492619187945,0.0,0.0,0.0
1,1,38,7,22.919590439585612,0.0,0.0,0.0
1,1,39,7,33.447183921583466,0.0,0.0,0.0
1,1,40,8,49.15494783509926,0.0,0.0,0.0
1,1,41,8,56.27436275966286,0.0,0.0,0.0
1,1,42,8,47.027986485089635,0.0,0.0,0.0
1,1,43,8,33.995621348351335,0.0,0.0,0.0
1,1,44,8,26.047124144839522,0.0,0.0,0.0
1,1,45,9,20.31686826424048,0.0,0.0,0.0
1,1,46,9,18.750820203120604,0.0,0.0,1.0
1,1,47,9,20.17273630756013,0.0,0.0,1.0
1,1,48,9,17.072200142288064,0.0,1.0,1.0
1,1,49,9,14.970119028632702,0.0,1.0,1.0
1,1,50,10,22.003669102367347,0.0,1.0,1.0
1,3,0,0,0.0,0.0,0.0,0.0
1,3,1,0,0.0,0.0,0.0,0.0
1,3,2,0,0.0,0.0,0.0,0.0
1,3,3,0,0.0,0.0,0.0,0.0
1,3,4,0,0.0,0.0,0.0,0.0
1,3,5,1,0.0,0.0,0.0,0.0
1,3,6,1,0.0,0.0,0.0,0.0
1,3,7,1,0.0,0.0,0.0,0.0
1,3,8,1,0.0,0.0,0.0,0.0
1,3,9,1,0.00052970137845571,0.0,0.0,0.0
1,3,10,2,0.0005344581125946279,0.0,0.0,0.0
1,3,11,2,0.0002743999444119309,0.0,0.0,0.0
1,3,12,2,0.00014088162892267718,0.0,0.0,0.0
1,3,13,2,7.23310400460997e-05,0.0,0.0,0.0
1,3,14,2,3.713599419709961e-05,0.0,0.0,0.0
1,3,15,3,1.9066255153085963e-05,0.0,0.0,0.0
1,3,16,3,9.788941791437719e-06,0.0,0.0,0.0
1,3,17,3,5.025810292937701e-06,0.0,0.0,0.0
1,3,18,3,2.5803370414044257e-06,0.0,0.0,0.0
1,3,19,3,1.3247892099309448e-06,0.0,0.0,0.0
1,3,20,4,6.801694594882104e-07,0.0,0.0,0.0
1,3,21,4,0.0038004494382202036,0.0,0.0,0.0
1,3,22,4,0.3808256790427553,0.0,0.0,0.0
1,3,23,4,3.250140877860617,0.0,0.0,0.0
1,3,24,4,10.054792996799968,0.0,0.0,0.0
1,3,25,5,20.204529463837794,0.0,0.0,0.0
1,3,26,5,32.27157692217954,1.0,0.0,0.0
1,3,27,5,44.556771244582166,1.0,0.0,0.0
1,3,28,5,43.27978906849467,1.0,0.0,0.0
1,3,29,5,38.07791137530777,1.0,0.0,0.0
1,3,30,6,34.0742914478119,0.0,0.0,0.0
1,3,31,6,25.696664663719773,0.0,0.0,0.0
1,3,32,6,16.693996465654,0.0,0.0,0.0
1,3,33,6,13.499980134006957,0.0,0.0,0.0
1,3,34,6,12.182549738996556,0.0,0.0,0.0
1,3,35,7,7.391150615387671,0.0,0.0,0.0
1,3,36,7,3.8025421639442656,0.0,0.0,0.0
1,3,37,7,2.0389862569822323,0.0,0.0,0.0
1,3,38,7,1.2121938276350661,0.0,0.0,0.0
1,3,39,7,1.0326804925143267,0.0,0.0,0.0
1,3,40,8,2.229811322834571,0.0,0.0,0.0
1,3,41,8,6.781836677014285,0.0,0.0,0.0
1,3,42,8,6.99878557698616,0.0,0.0,0.0
1,3,43,8,4.840925403612923,0.0,0.0,0.0
1,3,44,8,3.4416617980832016,0.0,0.0,0.0
1,3,45,9,2.555086236856305,0.0,0.0,0.0
1,3,46,9,2.053996514648759,0.0,0.0,0.0
1,3,47,9,3.0220566094764054,0.0,0.0,0.0
1,3,48,9,4.6294535240155685,0.0,0.0,0.0
1,3,49,9,3.329647080530827,0.0,0.0,0.0
1,3,50,10,1.7280473478017617,0.0,0.0,0.0
1,3,51,10,0.8998338370464842,0.0,0.0,0.0
1,3,52,10,2.6003336030851285,0.0,0.0,0.0
1,3,53,10,23.6600837356559,0.0,0.0,0.0
1,3,54,10,56.775268846453784,0.0,0.0,0.0
1,3,55,11,70.68779482176822,0.0,0.0,0.0
1,3,56,11,66.63846648804869,0.0,0.0,0.0
1,3,57,11,47.30833678745244,0.0,0.0,0.0
1,3,58,11,29.104492262306486,0.0,0.0,0.0
1,3,59,11,19.67493620105242,0.0,0.0,0.0
1,3,60,11,15.35463208139177,0.0,0.0,0.0
1,3,61,11,12.094824258146835,0.0,0.0,0.0
1,3,62,11,8.582113359497166,0.0,0.0,0.0
1,3,63,11,5.634106282122184,0.0,0.0,0.0
1,3,64,11,4.704933299408101,0.0,0.0,1.0
1,3,65,11,4.930116746384375,0.0,0.0,1.0
1,3,66,11,3.62892971226747,0.0,1.0,1.0
1,3,67,11,3.9402309721111894,0.0,1.0,1.0
1,3,68,11,5.340820917017741,0.0,1.0,1.0
1,1,0,0,0.0,0.0,0.0,0.0
1,1,1,0,1.6378730507924786,0.0,0.0,0.0
1,1,2,0,3.367423117570512,0.0,0.0,0.0
1,1,3,0,2.292159845562958,0.0,0.0,0.0
1,1,4,0,1.1793741713382873,0.0,0.0,0.0
1,1,5,1,0.611598989702313,0.0,0.0,0.0
1,1,6,1,0.3424386215029003,0.0,0.0,0.0
1,1,7,1,0.5999275075934356,0.0,0.0,0.0
1,1,8,1,4.0839306313875525,0.0,0.0,0.0
1,1,9,1,13.54268103854692,1.0,0.0,0.0
1,1,10,2,17.74877334786088,1.0,0.0,0.0
1,1,11,2,11.503133569063532,0.0,0.0,0.0
1,1,12,2,6.3967307108704645,0.0,0.0,0.0
1,1,13,2,3.8974236810388954,0.0,0.0,0.0
1,1,14,2,2.179272635328595,0.0,0.0,0.0
1,1,15,3,1.1329143563721549,0.0,0.0,0.0
1,1,16,3,0.5816576249592559,0.0,0.0,0.0
1,1,17,3,0.2986329820699215,0.0,0.0,0.0
1,1,18,3,0.1689196654314874,0.0,0.0,0.0
1,1,19,3,0.7065073038368422,0.0,0.0,0.0
1,1,20,4,2.047180302719874,0.0,0.0,0.0
1,1,21,4,1.316776041806231,0.0,0.0,0.0
1,1,22,4,0.696008322487593,0.0,0.0,0.0
1,1,23,4,2.0360884961028987,0.0,0.0,0.0
1,1,24,4,3.9818259145323234,0.0,0.0,0.0
1,1,25,5,5.107771147847394,0.0,0.0,0.0
1,1,26,5,3.4187380027177507,0.0,0.0,0.0
1,1,27,5,2.3125561359008637,0.0,0.0,0.0
1,1,28,5,4.537251810798438,0.0,0.0,0.0
1,1,29,5,3.718946395271916,0.0,0.0,0.0
1,1,30,6,3.5461483313257895,0.0,0.0,1.0
1,1,31,6,2.1397642896449387,0.0,0.0,1.0
1,1,32,6,1.0985916169983267,0.0,1.0,1.0
